Timestamp,Yaw,Pitch,Roll,V_Yaw,V_Pitch,V_Roll
2026-02-13T23:13:58.382534+00:00,-10.2,179.9,0,104,8,61
2026-02-13T23:13:58.424557+00:00,-10.2,-179.9,0,89,4,-37
2026-02-13T23:13:58.464762+00:00,-10.1,-179.9,0,116,-6,34
2026-02-13T23:13:58.503647+00:00,-10,179.9,0,71,0,-33
2026-02-13T23:13:58.544962+00:00,-9.3,-179.9,0,81,14,19
2026-02-13T23:13:58.584858+00:00,-9.4,-179.9,0,133,14,-9
2026-02-13T23:13:58.624953+00:00,-8.7,-179.9,0,24,-2,-10
2026-02-13T23:13:58.664913+00:00,-8.4,179.9,0,69,-2,10
2026-02-13T23:13:58.705928+00:00,-8,179.9,0,51,0,-19
2026-02-13T23:13:58.745866+00:00,-7.9,-179.9,0,68,0,30
2026-02-13T23:13:58.787027+00:00,-7.8,-179.9,0,49,-3,-10
2026-02-13T23:13:58.826016+00:00,-7.5,179.9,0,54,4,7
2026-02-13T23:13:58.865825+00:00,-7.2,179.9,0,42,5,-7
2026-02-13T23:13:58.906681+00:00,-7,-179.9,0,43,2,18
2026-02-13T23:13:58.946136+00:00,-7,-179.9,0,37,-8,-4
2026-02-13T23:13:58.986954+00:00,-6.7,179.9,0,38,-3,4
2026-02-13T23:13:59.027449+00:00,-6.5,179.9,0,35,7,1
2026-02-13T23:13:59.068344+00:00,-6.3,-179.9,0,35,5,7
2026-02-13T23:13:59.107825+00:00,-6.3,-179.9,0,32,-15,0
2026-02-13T23:13:59.147325+00:00,-6.2,179.9,0,31,0,4
2026-02-13T23:13:59.188240+00:00,-6.1,179.9,0,30,13,3
2026-02-13T23:13:59.229017+00:00,-6,-179.9,0,30,0,2
2026-02-13T23:13:59.268917+00:00,-5.8,179.9,0,28,-10,0
2026-02-13T23:13:59.310081+00:00,-5.7,179.9,0,30,4,1
2026-02-13T23:13:59.349578+00:00,-5.7,-179.9,0,27,6,3
2026-02-13T23:13:59.390214+00:00,-5.4,-179.9,0,26,-5,1
2026-02-13T23:13:59.430015+00:00,-5.3,179.9,0,22,-3,2
2026-02-13T23:13:59.469381+00:00,-5.2,179.9,0,22,5,4
2026-02-13T23:13:59.509997+00:00,-5.1,-179.9,0,22,1,2
2026-02-13T23:13:59.550996+00:00,-5.1,-179.9,0,23,-9,0
2026-02-13T23:13:59.649996+00:00,-4.8,-179.9,0,19,5,4
2026-02-13T23:13:59.690480+00:00,-4.9,-179.9,0,20,-6,1
2026-02-13T23:13:59.728284+00:00,-4.7,179.9,0,20,-2,0
2026-02-13T23:13:59.770153+00:00,-4.6,179.9,0,17,8,3
2026-02-13T23:13:59.810511+00:00,-4.6,-179.9,0,17,1,3
2026-02-13T23:13:59.851558+00:00,-4.6,-179.9,0,17,-16,0
2026-02-13T23:13:59.893613+00:00,-4.3,179.9,0,16,0,1
2026-02-13T23:13:59.928277+00:00,-4.3,-179.9,0,16,7,2
2026-02-13T23:13:59.975185+00:00,-4.3,-179.9,0,15,-1,5
2026-02-13T23:14:00.014629+00:00,-4.3,179.9,0,15,-5,0
2026-02-13T23:14:00.054635+00:00,-4.2,179.9,0,15,3,4
2026-02-13T23:14:00.093530+00:00,-4.2,-179.9,0,12,2,2
2026-02-13T23:14:00.131395+00:00,-4.1,-179.9,0,13,-9,0
2026-02-13T23:14:00.174695+00:00,-3.9,179.9,0,12,1,4
2026-02-13T23:14:00.214719+00:00,-3.9,179.9,0,13,9,3
2026-02-13T23:14:00.256782+00:00,-3.8,-179.9,0,11,-2,4
2026-02-13T23:14:00.296508+00:00,-3.8,179.9,0,11,-7,0
2026-02-13T23:14:00.335806+00:00,-3.8,179.9,0,12,5,2
